hood_id	seqid	start	end	align_gene
1097	NZ_QRTB01000002.1	286238	330396	WP_117762592.1
1099	NZ_DVEY01000103.1	0	6520	WP_290906940.1
1103	NZ_CAJJOK010000043.1	0	9821	WP_278475854.1
1102	NZ_BAABRM010000003.1	17533	61601	WP_137644152.1
1105	DPNV01000141.1	0	10251	HCX92481.1
1108	NZ_CALJAD010000085.1	0	35335	WP_282004054.1
1101	NZ_CP121192.1	1067200	1111172	WP_408127089.1
1106	NZ_JACJKW010000015.1	55284	82208	WP_204751847.1
1104	JAIDPH010000301.1	0	5702	MDE6750189.1
1111	NZ_CAMDIV010000005.1	48339	76155	WP_277301912.1
1112	JAQXMC010000005.1	0	26347	MDD6021331.1
1110	NZ_CDRTJD010000002.1	95982	140044	WP_448753975.1
1113	NZ_CAUUKP010000061.1	0	7294	WP_315534887.1
1116	JAGASX010000010.1	11805	53138	MBO5022017.1
1114	JAPKVR010000014.1	0	30140	MCX4367529.1
1107	CAACYI010000001.1	1557269	1599003	VFB16985.1
1109	JBKVTL010000004.1	550503	594589	MFR3409411.1
1118	JAQTHT010000002.1	0	26835	MDF7636899.1
1117	JAFYAQ010000001.1	0	42904	MBR6207381.1
1115	NZ_KE136349.1	54396	98449	WP_016183746.1
1121	NZ_CACXFS010000077.1	0	25902	WP_294467919.1
1125	JABZGU010000075.1	0	5772	MBF4802953.1
1120	NZ_CANCVZ010000004.1	139659	177477	WP_283574311.1
1128	JAGBEE010000029.1	8329	41125	MBP3495866.1
1122	GL454475.1	50322	91447	EFM82025.1
1119	NZ_CP014241.1	0	27284	WP_045920486.1
1126	JBJENC010000002.1	3587	30381	MGN0377999.1
1123	NZ_CP197404.1	292778	337005	WP_449675174.1
1129	JBBAFS010000072.1	0	7937	MFA5571199.1
1124	NZ_QULM01000001.1	280578	324637	WP_118694022.1
1131	DQGC01000007.1	0	26394	HCS14218.1
1130	JBQMZE010000009.1	10462	52572	MGP1542842.1
1132	JABMBL010000014.1	0	27869	MBS1316629.1
1133	JBKSZO010000060.1	0	7806	MFQ7011790.1
1138	JBJFGS010000031.1	37869	81943	MGN1371743.1
1127	NZ_CP143259.1	1860845	1904910	WP_425538592.1
1137	NZ_CAKKNT010000008.1	36423	69985	WP_230098506.1
1139	NZ_RQVH01000005.1	0	23691	WP_126940600.1
1135	JBKTQS010000016.1	0	27086	MFQ9147679.1
1141	JAJPXS010000121.1	0	4903	MCD8343651.1
1134	NZ_JBLOUI010000052.1	0	15557	WP_416155583.1
1140	JAQXZD010000007.1	0	10735	MDD6480781.1
1136	JAFSIZ010000048.1	0	24736	MBQ9985101.1
1147	JAFTYV010000017.1	0	26876	MBQ8179237.1
1148	JAAZCZ010000049.1	0	10247	NLC72561.1
1143	NZ_CAJMIM010000030.1	0	33324	WP_297039381.1
1145	JAVXDY010000075.1	0	5225	MEG2410875.1
1144	NZ_CAKSYR010000001.1	412308	456304	WP_294823536.1
1142	NZ_JAQLDV010000012.1	0	37545	WP_195193186.1
1146	JAQXHS010000014.1	0	24976	MDD6255385.1
1150	JAXEKJ010000055.1	0	23483	MDY3801675.1
1149	JAQWCN010000045.1	0	11232	MDD4508268.1
1151	NZ_QULH01000007.1	85187	129258	WP_118690758.1
1152	JAYFOM010000008.1	87014	127194	MEA5017436.1
1157	JAXDSP010000023.1	0	40453	MDY2960099.1
1160	JAUNKE010000109.1	0	3948	MDO5097042.1
1158	JAVVUO010000017.1	9323	53370	MEG1946824.1
1155	NZ_JAIPUL010000005.1	0	33088	WP_225049218.1
1156	JAFQCH010000005.1	0	39957	MBQ3517899.1
1159	NZ_MAWP01000188.1	0	1497	WP_065736741.1
1154	NZ_CP085471.1	439043	482415	WP_346348666.1
1153	NZ_LN898144.1	181303	225377	WP_057890055.1
1164	JAQXVW010000063.1	0	28430	MDD6653340.1
1165	JBASUN010000153.1	0	2306	MFY9423014.1
1163	NZ_JAAKEA010000026.1	0	28007	WP_165046169.1
1169	JAWXUI010000044.1	0	8527	MFI3307925.1
1166	NZ_JBDMUJ010000004.1	61897	105620	WP_346967544.1
1161	NZ_CAKWWE010000001.1	261520	305576	WP_278936890.1
1170	JAAVYZ010000005.1	16931	60963	MCI8346680.1
1173	QAKB01000025.1	86581	130532	PWM72528.1
1172	JALEZW010000046.1	36170	80229	MCI6243088.1
1175	JAAVDK010000014.1	0	24735	MBD5316813.1
1162	AP027299.1	1616608	1658054	BDX47102.1
1171	NZ_RHOD01000033.1	0	17461	WP_125547534.1
1167	JBKTRB010000008.1	2402531	2439668	MFQ9092792.1
1176	NZ_BJDM01000001.1	257116	301250	WP_223875870.1
1181	DVKJ01000017.1	33997	74019	HIT11548.1
1177	JAFQRZ010000024.1	208285	252296	MBQ2902146.1
1179	JAAWDG010000011.1	166841	210906	MCI8589936.1
1174	NZ_VUBB01000001.1	392729	436683	WP_159255787.1
1182	NZ_JAWEQP010000001.1	0	28839	WP_316096377.1
1180	NZ_JBPFJV010000007.1	316398	360466	WP_048485885.1
1183	NZ_RQVJ01000001.1	575217	619348	WP_127447932.1
1168	NZ_CP022121.1	3388890	3432916	WP_089612183.1
1185	JAFQKF010000043.1	25719	56242	MBQ4339200.1
1178	JBOFVP010000182.1	0	3956	MGL5150415.1
1189	NZ_JAIJFF010000066.1	0	8770	WP_295295983.1
1187	JAGZWE010000021.1	0	28399	MBS6752609.1
1186	NZ_NFKO01000001.1	278838	315081	WP_087229129.1
1188	NZ_KZ845715.1	66447	110500	WP_113827323.1
1184	JBMNLR010000002.1	367426	411632	MGI6634477.1
1193	NZ_CAUVSL010000014.1	953	30977	WP_394953614.1
1191	JAIEEU010000241.1	0	4516	MDE7208936.1
1195	AWUP01000010.1	75867	102824	ERL12345.1
1194	JBKSYR010000009.1	58876	85211	MFQ7154633.1
1201	NZ_CDRMCN010000031.1	0	17522	WP_455122418.1
1196	NZ_REHN01000002.1	229858	274037	WP_122051926.1
1197	JBJEMY010000002.1	0	34379	MGN0384276.1
1192	NZ_CP022723.1	2279557	2311342	WP_042996237.1
1199	NZ_JARCCO010000026.1	0	21274	WP_369522503.1
1200	NZ_CAKRIV010000009.1	60331	97515	WP_297134092.1
1198	NZ_JAQEDB010000012.1	0	26386	WP_270841941.1
1206	JAFTJK010000146.1	0	9332	MBQ9786363.1
1190	NZ_CP040586.1	101881	146003	WP_178913368.1
1202	DAOMIR010000212.1	0	4305	HUM61383.1
1208	JAXEAL010000024.1	0	5559	MDY2597077.1
1204	NZ_UPZP01000008.1	6115	41371	WP_366663861.1
1205	JAGBLG010000013.1	0	6570	MBO6271350.1
1203	JBAMSM010000001.1	432775	476891	MEI3299498.1
1210	NZ_JAXFXJ010000003.1	19625	46033	WP_320603994.1
1209	NZ_BOLM01000006.1	0	24146	WP_236002677.1
1207	NZ_JBKWVF010000008.1	16434	60490	WP_412397063.1
1213	JAUNLE010000001.1	0	24974	MDO5043672.1
1214	JAAYFJ010000057.1	82932	109236	NLY09585.1
1211	JAFLRM010000030.1	0	30645	MCH5344270.1
1212	NZ_AWEZ01000008.1	38468	63619	WP_021725096.1
1218	JAFQCM010000045.1	0	28129	MBQ4529766.1
1216	SUWB01000003.1	0	27589	MBE6384294.1
1217	JAFLTB010000030.1	0	28531	MCH5265517.1
1219	JAAWQO010000012.1	0	30611	MCI9434793.1
1220	JAXJEI010000134.1	0	9604	MEE0230054.1
1215	NZ_JABUTB010000015.1	23063	67119	WP_291707288.1
1222	JAQXZY010000111.1	0	15040	MDD6446009.1
1221	FUZS01000004.1	34716	78892	SKC37401.1
1223	NZ_BOLP01000003.1	175068	219163	WP_203640511.1
1225	DUQV01000008.1	0	5040	HHT87516.1
1229	JAAVYP010000032.1	0	16568	MCI8331920.1
1226	JAFRWU010000019.1	0	26198	MBR0143005.1
1231	DAUEQY010000134.1	0	3281	HEQ6343938.1
1224	NZ_CP138501.1	842279	885114	WP_323051967.1
1232	JAXIZO010000103.1	0	7096	MEE0547124.1
1228	JAIEDF010000286.1	0	6183	MDE7286027.1
1233	CP181265.1	0	41975	XOQ51770.1
1230	JABGEM010001402.1	0	1230	MCC9752401.1
1236	JAUNWI010000014.1	17809	46503	MDO5787586.1
1237	NZ_AYZH01000008.1	33692	77730	WP_061776362.1
1235	NZ_JAWJZB010000001.1	62748	106801	WP_317329188.1
1238	NZ_JAUNOQ010000004.1	24784	68732	WP_303166310.1
1234	JAQUZC010000243.1	0	6848	MDD3140590.1
1239	NZ_JADNJU010000008.1	0	28484	WP_195452070.1
1227	NZ_CP006804.1	977317	1021403	WP_005684674.1
1240	NZ_QKWR01000004.1	57889	80777	WP_225424780.1
1244	NZ_RQVA01000021.1	0	24670	WP_127010071.1
1242	NZ_JACCIU010000002.1	320355	364411	WP_219283219.1
1241	JBJENF010000140.1	0	8571	MGN0358350.1
1245	NZ_JBJJNY010000005.1	0	32041	WP_407076381.1
1246	JAUNGU010000086.1	0	7952	MDO4281823.1
1250	JAXEVF010000036.1	0	14591	MDY4621912.1
1249	DOVL01000259.1	0	10771	HCA22152.1
1248	JAAWBV010000083.1	21270	65341	MCI8509398.1
1252	JALCRU010000018.1	0	25001	MCI2042140.1
1251	NZ_JAXFWI010000015.1	31020	67985	WP_367101200.1
1243	NZ_LT964739.1	1811760	1855753	WP_102342795.1
1247	NZ_AUJY01000011.1	15670	59723	WP_027208814.1
1255	NZ_CALZCX010000052.1	0	10562	WP_294592890.1
1254	NZ_CALKPO010000020.1	0	43747	WP_288932553.1
1253	RZYP01000083.1	0	8220	NCD09716.1
1259	JAGATV010000003.1	0	23607	MBO4980286.1
1261	DAONYP010000104.1	0	5965	HPY44198.1
1258	JAUNJA010000002.1	0	29165	MDO4153342.1
1262	NZ_JAHLOG010000001.1	442262	486291	WP_216542643.1
1256	JAGAJA010000094.1	32388	58769	MBP0984707.1
1260	NZ_CP127866.1	463554	506548	WP_350044866.1
1263	JAQXSH010000120.1	0	38607	MDD6841105.1
1264	NZ_JBKXRJ010000049.1	0	15191	WP_412650595.1
1265	NZ_JBKULE010000008.1	43603	87599	WP_412191237.1
1268	JAGAJV010000121.1	0	21847	MBO5439997.1
1266	NZ_CAMYCZ010000003.1	0	24639	WP_288893795.1
1267	JAAWGK010000028.1	0	25837	MCI8793157.1
1269	JAVVWO010000014.1	0	26197	MEG1847467.1
1270	JBMNSU010000054.1	0	7497	MGI6137217.1
1272	NZ_JAXDSK010000033.1	0	21696	WP_320646148.1
1257	NZ_CP051304.1	2501445	2545633	WP_253688784.1
1271	JAQYPS010000041.1	0	12158	MDD7594356.1
1276	NZ_CALDER010000118.1	0	9544	WP_288930755.1
1274	JAIDRK010000208.1	0	11795	MDE6627719.1
1278	NZ_JAVWFA010000010.1	86218	112954	WP_346933482.1
1275	JAXJCJ010000032.1	0	14993	MEE0397644.1
1273	NZ_JAOQKC010000034.1	0	23560	WP_158365323.1
1280	NZ_CBDEQW010000008.1	2271	28419	WP_423900487.1
1277	NZ_BQXN01000018.1	0	36907	WP_407880678.1
1279	JBJEPU010000199.1	0	5108	MGN0562843.1
1286	JALEJU010000027.1	0	6118	MCI5898174.1
1289	CP047918.1	245236	288248	QHU91108.1
1288	JAQVRM010000106.1	0	6714	MDD4070105.1
1282	NZ_LDED01000006.1	57326	101523	WP_235426825.1
1284	NZ_JBECZD010000024.1	2488	25608	WP_349268219.1
1283	JAFUGR010000106.1	0	13871	MBQ8062851.1
1281	NC_016077.1	985025	1029102	WP_009016219.1
1290	JBJEOB010000094.1	0	10250	MGN0514110.1
1295	JARRBG010000016.1	0	21829	MDI3483255.1
1293	JBQMYC010000003.1	19458	63673	MGP1555025.1
1291	NZ_FOJY01000033.1	0	8330	WP_092874914.1
1294	JALETW010000031.1	12463	56564	MCI6696835.1
1287	NZ_FOKR01000002.1	350770	394913	WP_092322437.1
1285	NZ_CP051522.1	382854	426544	WP_367618040.1
1298	JAVWJQ010000218.1	0	3290	MEG0409090.1
1299	NZ_CAUPOQ010000066.1	0	6074	WP_311526307.1
1296	JBJEPV010000082.1	0	11273	MGN0554862.1
1300	NZ_JBCOIG010000010.1	22331	66558	WP_368152615.1
1301	NZ_JBQDWI010000087.1	0	11841	WP_441651641.1
1297	JBJEJC010000004.1	0	25665	MGN0140622.1
1303	NZ_CABMHM010000006.1	92855	136896	WP_056992446.1
1307	NZ_AYZL01000019.1	3796	47837	WP_056974741.1
1305	JAFWAV010000086.1	38486	71068	MBR2626576.1
1292	NZ_CP180001.1	310253	354396	WP_414698200.1
1308	JAUNVB010000018.1	11200	35705	MDO5708054.1
1310	JAFQCI010000045.1	1445	28576	MBQ3513093.1
1304	NZ_JBDNMS010000001.1	274058	318147	WP_302804595.1
1309	JAFTZI010000093.1	17922	44335	MBQ8146279.1
1302	NZ_LT854705.1	159730	203783	WP_087741344.1
1311	NZ_CP097121.1	978588	1021495	WP_252794636.1
1314	NZ_JBCOYY010000001.1	495397	527667	WP_368096576.1
1312	NZ_AUKC01000006.1	125658	153281	WP_026504058.1
1315	JAFXJR010000026.1	0	38612	MBR6770118.1
1317	JAQXIF010000001.1	109199	136184	MDD6233673.1
1318	JBKVFV010000096.1	0	6670	MFR5193642.1
1316	JBJDZO010000331.1	0	7080	MGM9613700.1
1320	JAILRB010000026.1	0	27092	MCR5736973.1
1321	JBKXUR010000011.1	69543	98397	MFR8287084.1
1324	JAFQZS010000043.1	0	31319	MBQ3379739.1
1325	NZ_JAQMNA010000013.1	24294	54041	WP_271847213.1
1326	NZ_GG666296.1	396251	440337	WP_004836889.1
1328	JAXEQH010000025.1	0	30776	MDY4886805.1
1327	JAAVXV010000024.1	79576	105635	MCI8322819.1
1323	NZ_AP024685.1	96826	140186	WP_260332656.1
1322	NZ_CP077195.1	851584	895715	WP_338947094.1
1319	NZ_CP051301.1	334413	378601	WP_253709319.1
1313	CP175961.1	3108736	3152894	XME01802.1
1329	NZ_JBGUTG010000013.1	65847	108978	WP_405319581.1
1330	JAVXKB010000127.1	0	3996	MEG1395036.1
1331	JAAWRQ010000034.1	0	18051	MCI9518834.1
1337	NZ_RXLP01000017.1	42438	68864	WP_131283679.1
1335	NZ_CAUSVY010000005.1	0	29151	WP_314923607.1
1338	JAJPZA010000120.1	42371	69198	MCD8294802.1
1336	JAISIP010000076.1	0	23821	MDR0932150.1
1334	JAMPFY010000011.1	50263	84492	MCM1158265.1
1340	JAJQGK010000048.1	0	13281	MCD7827592.1
1333	NZ_RINI01000052.1	7154	51246	WP_048482595.1
1339	JALEMX010000010.1	45248	89241	MCI5734939.1
1342	JAAYNJ010000017.1	192231	236365	NLL91620.1
1341	JAXFCI010000154.1	0	9560	MDY5664467.1
1343	JAXEGS010000023.1	24093	47102	MDY4041268.1
1349	JAVWCW010000115.1	0	4352	MEG1536267.1
1344	JAMPEN010000001.1	81480	125542	MCM1266354.1
1345	JAVXJC010000206.1	0	4269	MEG1459352.1
1350	SDRS01000020.1	0	12140	TWP21449.1
1332	NZ_CP038803.1	2652551	2696739	WP_255822825.1
1346	NZ_JADNGW010000014.1	0	27006	WP_173840496.1
1347	JBAYCD010000085.1	0	7228	MFA6775550.1
1348	JAAWIP010000016.1	28978	56773	MCI8936588.1
1354	JAYFOZ010000001.1	42913	86915	MEA4976999.1
1351	NZ_WEOS01000002.1	169482	211798	WP_324614375.1
1353	JBJFFN010000035.1	10941	38805	MGN1337829.1
1355	NZ_CAURBC010000003.1	109811	153987	WP_314315525.1
1357	NZ_JAWETL010000002.1	0	24419	WP_316084540.1
1358	JAQXFO010000023.1	0	25300	MDD6347159.1
1352	NZ_CABKUU010000005.1	700357	744467	WP_055079075.1
1356	NZ_JAMGTM010000002.1	257185	301199	WP_043576015.1
1361	JAFTVY010000008.1	8571	35430	MBQ8789850.1
1362	JAKSHY010000035.1	0	17344	MCQ2082621.1
1366	NZ_CALTVH010000022.1	0	5139	WP_296257470.1
1364	JAHAAU010000007.1	0	40672	MBS6466344.1
1360	NZ_PUFJ01000017.1	153026	197124	WP_089136044.1
1359	JBNAIH010000059.1	11773	36176	MGH4038944.1
1365	NZ_JBFQEG010000024.1	0	28567	WP_368395971.1
1363	NZ_JBNPVX010000039.1	0	27570	WP_429191606.1
1367	JBKUNV010000003.1	97025	141018	MFR1870459.1
1369	JALERT010000161.1	0	8231	MCI5501880.1
1371	DATTSU010000089.1	0	1298	HEP1407794.1
1374	JAAZEL010000092.1	0	8471	NLC16254.1
1370	NZ_JADCKB010000019.1	0	40247	WP_226393176.1
1372	NZ_CAKUIZ010000005.1	37444	81611	WP_288542373.1
1375	NZ_NMTR01000058.1	0	1102	WP_143405890.1
1373	JBKVQG010000007.1	62658	106753	MFR3205702.1
1376	NZ_CAUPOF010000007.1	0	26686	WP_394957430.1
1368	NZ_JAPHOD010000018.1	7544	50732	WP_280595794.1
1377	JAFQVJ010000056.1	0	30370	MBQ2745549.1
1378	JAIDLR010000019.1	0	14053	MDE5600960.1
1380	JAFYJW010000071.1	0	27043	MBR4401738.1
1381	JAQXII010000077.1	0	16296	MDD6229722.1
1382	JAIRUS010000103.1	0	3138	MDR0299692.1
1383	NZ_QLRC01000032.1	0	3703	WP_121815951.1
1387	JAVWJZ010000005.1	27249	67304	MEG0430414.1
1379	NZ_LT960790.1	1133910	1177540	WP_269459118.1
1386	JAJBBH010000061.1	0	4135	MCB5250387.1
1385	NZ_JAUCAJ010000001.1	113507	157599	WP_049173194.1
1391	NZ_CBCTYN010000010.1	0	23423	WP_415947118.1
1384	JAFTBQ010000085.1	3359	27597	MBQ9394453.1
1388	DABO01000258.1	6444	30680	DAB11288.1
1389	NZ_NMZQ01000002.1	0	9307	WP_162098982.1
1392	JAKVPA010000010.1	35415	68227	MCH3908595.1
1394	JAFROD010000020.1	19044	63127	MBQ6431205.1
1390	JAGZAA010000005.1	136257	164826	MBS5727015.1
1393	NZ_JARHYA010000023.1	0	8180	WP_300283587.1
1395	JBJETS010000017.1	0	9608	MGN0760926.1
1400	JAIDUV010000069.1	1090	45323	MDE6474823.1
1396	NZ_JAIIXS010000038.1	0	22860	WP_293556084.1
1397	JAFXQK010000073.1	22985	67098	MBR3509983.1
1399	WQPY01000019.1	12560	36638	MBT9817223.1
1398	NZ_JASBYQ010000074.1	0	11280	WP_300452801.1
1403	JAHAKK010000024.1	0	34053	MBS5853126.1
1405	NZ_CAURSC010000004.1	0	26336	WP_314012732.1
1404	NZ_LXZJ01000084.1	0	12041	WP_225360400.1
1402	NZ_MTJY01000045.1	89062	133160	WP_070706832.1
1407	JBMNVG010000003.1	82230	126352	MGI6250147.1
1409	JALEKH010000033.1	0	26666	MCI5877566.1
1406	GG669711.1	320309	364029	EEI19480.1
1410	NZ_CAMYDV010000012.1	8328	52381	WP_277301337.1
1412	JBMNGX010000006.1	78201	122368	MGI6467203.1
1401	CBZU010000001.1	1535441	1578888	CDN23243.1
1408	NZ_CP051151.1	1164276	1208461	WP_312031204.1
1411	NZ_JACOPD010000001.1	155780	199857	WP_186835839.1
1413	JAXJOD010000250.1	0	6273	MEE1411851.1
1414	JAFXSG010000031.1	0	26439	MBR4636189.1
1421	NZ_JBETWS010000002.1	134932	179042	WP_353581521.1
1422	JABLYU010000023.1	0	14670	MBS1416722.1
1417	NZ_JBQNBU010000075.1	0	9549	WP_442553690.1
1416	NZ_FNQG01000010.1	25666	69746	WP_074672818.1
1415	NZ_QEKV01000001.1	0	42830	WP_116479434.1
1418	NZ_JAVEPN010000024.1	0	16160	WP_320372335.1
1424	JALEVV010000028.1	18145	62261	MCI7806205.1
1427	JAAYIA010000073.1	0	13410	NLY87881.1
1419	NZ_CP130282.1	1912494	1956007	WP_302500171.1
1423	NZ_RQVK01000004.1	0	23793	WP_127160502.1
1430	JAQXWF010000029.1	54533	82478	MDD6638899.1
1426	DAONXN010000026.1	2012	28008	HPY98928.1
1429	JAAYWQ010000110.1	0	5256	NLH91772.1
1428	JBJEMK010000112.1	0	10685	MGN0383630.1
1432	NZ_CAUPPJ010000027.1	0	10195	WP_311696326.1
1433	DVNX01000066.1	0	15487	HIU81550.1
1431	SVFN01000017.1	25643	69747	MBE5871498.1
1434	JALEWE010000014.1	0	8463	MCI7778102.1
1420	NZ_AP031406.1	1597326	1641367	WP_349217042.1
1440	DWZG01000024.1	0	22000	HJA68857.1
1439	JAILGH010000056.1	0	18186	MCR5195994.1
1435	JASGUO010000081.1	0	21942	MDI9505742.1
1437	DUNZ01000094.1	0	19383	HHU74081.1
1425	NZ_LS991421.1	2115481	2159555	WP_070652006.1
1438	JAAZIU010000002.1	0	25630	NLZ35913.1
1436	JAVVVC010000242.1	0	2582	MEG1895844.1
1441	JAQYTB010000024.1	0	12888	MDD7457127.1
1442	JAITOQ010000186.1	0	8220	MDR3293703.1
1449	FR890800.1	0	18904	CDC72438.1
1445	JAQYAP010000021.1	0	19605	MDD6403410.1
1443	JAWEWZ010000451.1	0	1250	MDU2202852.1
1448	JALEKK010000036.1	50308	73531	MCI5863491.1
1447	NZ_VUNE01000003.1	133321	177452	WP_154537974.1
1450	JAGAXV010000035.1	0	32604	MBP3793415.1
1451	JALEQA010000224.1	0	5480	MCI5588117.1
1446	NZ_DXVP01000111.1	0	4817	WP_295239332.1
1444	NZ_JBBMFC010000008.1	41063	85095	WP_349144131.1
1456	DARYRX010000139.1	0	1335	HEL1227013.1
1458	JALCDR010000001.1	95625	121888	MCI1283055.1
1452	DBJHDF010000274.1	0	623	HHQ0083123.1
1453	JAFUYW010000015.1	0	26696	MBR1674758.1
1462	JAXEKR010000092.1	0	9631	MDY3828408.1
1461	JBMNLT010000002.1	80291	124518	MGI6698920.1
1459	WRAX01000013.1	0	22909	MCL2855079.1
1465	NZ_JAFBDN010000018.1	0	30301	WP_205144056.1
1454	NZ_CP066811.1	141323	185454	WP_201416591.1
1463	NZ_CP131062.1	743739	787795	WP_316560088.1
1464	NZ_FQTU01000015.1	0	28926	WP_073271415.1
1457	JAVETL010000158.1	0	7760	MDY0143517.1
1468	JAIKVW010000008.1	15274	39667	MCR4671719.1
1466	JAAWDM010000050.1	0	24107	MCI8609882.1
1470	FNOC01000006.1	0	26319	SDW35256.1
1471	NZ_CABMJL010000011.1	38959	83042	WP_047106362.1
1469	JAVWOD010000103.1	0	5864	MEG0191313.1
1473	JAFUFH010000082.1	0	12038	MBQ8142865.1
1467	JAAUZH010000005.1	0	27202	MBD5543202.1
1472	AODI01000016.1	72028	95511	EUJ36155.1
1483	JAQUUH010000027.1	0	5810	MDD3383990.1
1482	DOFK01000060.1	0	7833	HBP52057.1
1474	JAFPUW010000063.1	0	25902	MBQ3783547.1
1477	NZ_CABKRE010000001.1	390009	434098	WP_019131981.1
1475	FNUU01000001.1	154571	198807	SEF43269.1
1480	JAQYGA010000105.1	23292	52147	MDD7260662.1
1478	JAJQGF010000116.1	0	17243	MCD7835774.1
1479	JBKVUU010000008.1	43784	87846	MFR3454832.1
1481	NZ_SMAL01000005.1	11248	55307	WP_132252121.1
1476	JAAWFE010000039.1	4296	31068	MCI8712286.1
1484	JAGBMF010000005.1	0	3804	MBO6213912.1
1488	NZ_CALPCB010000010.1	34842	78874	WP_251444173.1
1486	NZ_AZFI01000140.1	0	5510	WP_056972333.1
1493	JAKSRM010000010.1	21872	65203	MCQ2530711.1
1492	JBKWUJ010000023.1	17875	41691	MFR5858811.1
1485	NZ_OY725725.1	284465	328551	WP_320690025.1
1489	JAILEQ010000151.1	0	22101	MCR5117556.1
1491	NZ_QUJZ01000016.1	0	33262	WP_243104928.1
1496	JAMPEA010000006.1	0	30654	MCM1306199.1
1490	NZ_CP045181.1	1833619	1877729	WP_017261331.1
1487	NZ_CP172126.1	2163660	2207764	WP_270768420.1
1500	NZ_CALJON010000052.1	0	23440	WP_298706439.1
1494	JADYUI010000022.1	21008	47176	MCF2643019.1
1495	JAFTFE010000039.1	55432	81766	MBQ9608585.1
1498	NZ_JALXNL010000003.1	97161	141178	WP_259932403.1
1499	WRBY01000092.1	0	5798	MCL2746315.1
1501	NZ_JARPZE010000041.1	0	9710	WP_311803848.1
1497	JBJELY010000074.1	0	7988	MGN0350994.1
1503	JBAXZI010000041.1	0	15762	MFA6866984.1
1502	JAILJG010000260.1	0	7201	MCR5336779.1
1505	JAFRUE010000009.1	0	26748	MBQ5960794.1
1506	JAFVIE010000044.1	0	13487	MBR2041484.1
1509	JAIKYI010000076.1	0	14848	MCR4567656.1
1508	DOBA01000019.1	0	7440	HBM32708.1
1504	NZ_LKGM01000040.1	0	24156	WP_128529995.1
1511	JAFWPR010000078.1	9680	33419	MBR3416055.1
1507	NZ_JALCNU010000007.1	0	23255	WP_278904353.1
1513	NZ_CAYAZR010000035.1	0	21276	WP_400226431.1
1510	NZ_CAUDUD010000018.1	0	30004	WP_304263797.1
1512	DVKF01000018.1	0	26374	HIT21666.1
1514	JBKXKN010000012.1	0	27764	MFR7560510.1
1519	JBFXFT010000001.1	137434	172282	MGD9901061.1
1522	DUNU01000015.1	109337	136210	HHU84621.1
1515	DOQG01000053.1	15735	59890	HBW64914.1
1520	JABZNM010000041.1	0	12578	MBF1181059.1
1521	JAOBIS010000009.1	12293	55659	MCT7883019.1
1523	NZ_CDRRTB010000048.1	0	11938	WP_456095949.1
1516	NZ_JBJNKW010000050.1	0	6314	WP_407633425.1
1518	JAXJTU010000060.1	0	21220	MEE1100647.1
1525	JAFVAL010000031.1	18985	45443	MBR1758021.1
1517	NZ_JAYKOT010000003.1	919503	963637	WP_324619937.1
1526	DVKJ01000007.1	0	13002	HIT11255.1
1532	JAIKVL010000006.1	35660	79683	MCR4725908.1
1527	JAGBFR010000025.1	27678	71800	MBP3427482.1
1529	DATCKF010000012.1	0	4155	HEY8444547.1
1524	NZ_JAYFNS010000010.1	25499	69564	WP_323442601.1
1534	JAIDXL010000024.1	1062	41620	MDE6550079.1
1530	JAXKBO010000578.1	0	3788	MEF2566784.1
1528	JAFVAH010000261.1	5884	33586	MBR1752660.1
1533	JAVVZZ010000065.1	0	4083	MEG1662713.1
1535	JAFXYY010000024.1	0	20607	MBR6150551.1
1536	JAKSRE010000007.1	0	32332	MCQ2533542.1
1531	NZ_JAQLXZ010000089.1	0	6291	WP_306792447.1
1537	RKCD01000002.1	0	26768	MBD9207767.1
1538	NZ_CARUHK010000093.1	0	8077	WP_300937520.1
1541	JAWGIB010000015.1	0	36394	MDU5808735.1
1539	JAXEVB010000067.1	0	32912	MDY4677056.1
1540	JAQYBW010000042.1	0	26235	MDD7773405.1
1546	JAWXUE010000002.1	0	41232	MFI3328945.1
1544	JAAYOH010000021.1	0	10631	NLL54020.1
1543	JAFLUI010000022.1	0	26946	MCH5193096.1
1550	WRDC01000056.1	0	9952	MCL2550095.1
1542	NZ_FNQZ01000001.1	512644	556709	WP_090296575.1
1548	NZ_JAGZMO010000003.1	191766	235891	WP_295196086.1
1553	NZ_CAUUII010000011.1	17343	43219	WP_314674192.1
1551	NZ_JBEHVR010000001.1	23709	67771	WP_349818280.1
1547	NZ_CP120516.1	1600208	1643043	WP_277594661.1
1549	NZ_CP061715.1	409109	452331	WP_338420934.1
1554	NZ_CALIQG010000009.1	105677	149658	WP_277061969.1
1557	JAFQHW010000033.1	0	19047	MBQ4648230.1
1552	JBJFGA010000089.1	0	4360	MGN1339395.1
1555	JAFRWY010000027.1	0	26260	MBR0145569.1
1545	JAKVOU010000001.1	3172429	3216656	MCH3918639.1
1560	JAXDUC010000159.1	0	5066	MDY2874845.1
1559	NZ_JAUDED010000001.1	27106	71174	WP_289556180.1
1561	JBQDBK010000004.1	55618	99740	MGO1580481.1
1567	NZ_JBKTFI010000079.1	0	4461	WP_412942522.1
1562	NZ_RIVE01000040.1	4607	31373	WP_260367249.1
1563	JBAQFW010000274.1	0	3891	MFZ2111744.1
1566	JAFTNX010000029.1	0	4549	MBQ8377722.1
